,loss,val_loss
996,6.939351442269981e-05,6.877646956127137e-05
997,6.917725841049105e-05,7.340970478253439e-05
998,6.890323857078329e-05,6.935591954970732e-05
999,6.97364448569715e-05,6.854515959275886e-05
1000,6.873571692267433e-05,6.965414650039747e-05
1001,6.95314520271495e-05,7.257347897393629e-05
1002,6.882923480588943e-05,6.869478238513693e-05
1003,6.924742774572223e-05,6.92531539243646e-05
1004,6.884254253236577e-05,6.861759902676567e-05
1005,6.866391049697995e-05,7.135346822906286e-05
1006,6.917853897903115e-05,7.148424629122019e-05
1007,6.887770723551512e-05,7.249602640513331e-05
1008,6.938591104699299e-05,7.158759399317205e-05
1009,6.83890757500194e-05,6.948786176508293e-05
1010,6.92676767357625e-05,7.069266575854272e-05
1011,6.889286305522546e-05,6.954419222893193e-05
1012,6.889513315400109e-05,6.935794226592407e-05
1013,6.902435416122898e-05,6.957296136533841e-05
1014,6.870907236589119e-05,6.873677193652838e-05
1015,6.900743755977601e-05,6.869992648717016e-05
1016,6.941723404452205e-05,6.845764437457547e-05
1017,6.888727511977777e-05,6.978253077249974e-05
1018,6.887688505230471e-05,7.084590470185503e-05
1019,6.857266271254048e-05,6.97359791956842e-05
1020,6.903665052959695e-05,6.873854727018625e-05
1021,6.884406320750713e-05,7.206761802081019e-05
1022,6.926136848051101e-05,7.182133413152769e-05
1023,6.935435521882027e-05,8.98578655323945e-05
1024,6.935537385288626e-05,7.924935198388994e-05
1025,6.884133472340181e-05,6.841251160949469e-05
1026,6.89767039148137e-05,6.975651922402903e-05
1027,6.917920836713165e-05,6.876845873193815e-05
1028,6.893020326970145e-05,6.84069818817079e-05
1029,6.86249986756593e-05,7.092787564033642e-05
1030,6.923541513970122e-05,7.338557770708576e-05
1031,6.94955451763235e-05,7.094776083249599e-05
1032,6.86199200572446e-05,7.000952609814703e-05
1033,6.919880252098665e-05,6.859342101961374e-05
1034,6.869844219181687e-05,6.891931116115302e-05
1035,6.852749356767163e-05,7.434905273839831e-05
1036,6.914620462339371e-05,7.507891859859228e-05
1037,6.897714047227055e-05,7.254953379742801e-05
1038,6.884663162054494e-05,6.980176840443164e-05
1039,6.886314804432914e-05,7.094445754773915e-05
1040,6.870477955089882e-05,6.899354048073292e-05
1041,6.888760981382802e-05,6.882493471493945e-05
1042,6.843439768999815e-05,6.850802310509607e-05
1043,6.861984729766846e-05,6.957770528970286e-05
1044,6.922443571966141e-05,7.150770397856832e-05
1045,6.88740037730895e-05,6.97054056217894e-05
1046,6.921486783539876e-05,6.886159826535732e-05
1047,6.850827776361257e-05,6.859382847324014e-05
1048,6.842653237981722e-05,6.932890391908586e-05
1049,6.896814738865942e-05,6.860114081064239e-05
1050,6.88116269884631e-05,6.844945892225951e-05
1051,6.903673784108832e-05,6.873284291941673e-05
1052,6.893016688991338e-05,6.980048783589154e-05
1053,6.867360934847966e-05,6.873669917695224e-05
1054,6.881720037199557e-05,7.572286267532036e-05
1055,6.860792200313881e-05,6.961495091672987e-05
1056,6.899117579450831e-05,6.941303581697866e-05
1057,6.920297164469957e-05,6.997799209784716e-05
1058,6.92845496814698e-05,7.126837590476498e-05
1059,6.908926297910511e-05,7.510948489652947e-05
1060,6.866283365525305e-05,6.97943614795804e-05
1061,6.9106237788219e-05,7.159196684369817e-05
1062,6.886588380439207e-05,6.890371150802821e-05
1063,6.902789755258709e-05,6.933021359145641e-05
1064,6.869000208098441e-05,8.504404104314744e-05
1065,6.8630077294074e-05,8.033686754060909e-05
1066,6.883309833938256e-05,7.056637696223333e-05
1067,6.860055873403326e-05,7.341343734879047e-05
1068,6.854422099422663e-05,6.86405401211232e-05
1069,6.944409688003361e-05,6.897509592818096e-05
1070,6.880360888317227e-05,7.197344530140981e-05
1071,6.856601976323873e-05,7.440244371537119e-05
1072,6.882526213303208e-05,6.892294913996011e-05
1073,6.923409819137305e-05,6.869895878480747e-05
1074,6.840509013272822e-05,6.881587614770979e-05
1075,6.894883699715137e-05,6.8877954618074e-05
1076,6.92063695169054e-05,6.83472680975683e-05
1077,6.881469016661867e-05,6.888153438922018e-05
1078,6.838605622760952e-05,7.071923755574971e-05
1079,6.834553641965613e-05,7.046382961561903e-05
1080,6.891131488373503e-05,7.516892219427973e-05
1081,7.004152575973421e-05,7.04241101630032e-05
1082,6.851826765341684e-05,6.836952525191009e-05
1083,6.860352732473984e-05,6.828379991929978e-05
1084,6.891305383760482e-05,8.023343980312347e-05
1085,6.841165304649621e-05,7.16977083357051e-05
1086,6.895943806739524e-05,6.88130603521131e-05
1087,6.901296001160517e-05,6.881076114950702e-05
1088,6.897313141962513e-05,7.058650226099417e-05
1089,6.880653381813318e-05,7.183494017226622e-05
1090,6.906789349159226e-05,6.878058047732338e-05
1091,6.905727786943316e-05,7.048374391160905e-05
1092,6.914005643920973e-05,7.465315866284072e-05
1093,6.856517575215548e-05,6.925057823536918e-05
1094,6.858701817691326e-05,6.846616452094167e-05
1095,6.863292946945876e-05,7.272689254023135e-05
1096,6.929848314030096e-05,6.838738772785291e-05
1097,6.889970973134041e-05,7.963513780850917e-05
1098,6.862219743197784e-05,6.836392276454717e-05
1099,6.929192750249058e-05,6.89872758812271e-05
1100,6.854235107311979e-05,6.887828203616664e-05
1101,6.902065797476098e-05,6.880694854771718e-05
1102,6.860878056613728e-05,6.989615940256044e-05
1103,6.868583295727149e-05,6.992318230913952e-05
1104,6.886950723128393e-05,7.43794662412256e-05
1105,6.925860361661762e-05,7.360594463534653e-05
1106,6.871230289107189e-05,7.536303746746853e-05
1107,6.89002699800767e-05,6.977061275392771e-05
1108,6.896204286022112e-05,6.903456232976168e-05
1109,6.900754669914022e-05,6.837072578491643e-05
1110,6.859146378701553e-05,7.106030534487218e-05
1111,6.892234523547813e-05,6.904714246047661e-05
1112,6.894832768011838e-05,7.11078173480928e-05
1113,6.88345025992021e-05,6.907507486175746e-05
1114,6.873973325127736e-05,7.618152449140325e-05
1115,6.90493470756337e-05,7.029772677924484e-05
1116,6.89022708684206e-05,7.24328201613389e-05
1117,6.868202035548165e-05,7.175694918259978e-05
1118,6.891670636832714e-05,6.863708404125646e-05
1119,6.900832522660494e-05,6.972051778575405e-05
1120,6.848308112239465e-05,6.848902557976544e-05
1121,6.875168037367985e-05,7.105393160600215e-05
1122,6.859728455310687e-05,6.939428567420691e-05
1123,6.863441376481205e-05,6.910133379278705e-05
1124,6.927123467903584e-05,6.843046867288649e-05
1125,6.888178177177906e-05,6.931257667019963e-05
1126,6.877646956127137e-05,6.890512304380536e-05
1127,6.888054485898465e-05,6.863969611003995e-05
1128,6.931162351975217e-05,7.758358697174117e-05
1129,6.913160177646205e-05,7.387559890048578e-05
1130,6.895881233504042e-05,6.841182039352134e-05
1131,6.827928154962137e-05,6.86018101987429e-05
1132,6.854467210359871e-05,7.013659342192113e-05
1133,6.895740807522088e-05,6.92433095537126e-05
1134,6.886397750349715e-05,7.084922981448472e-05
1135,6.839283742010593e-05,6.921605381648988e-05
1136,6.876116094645113e-05,7.489851850550622e-05
1137,6.876377301523462e-05,7.754434773232788e-05
1138,6.845188181614503e-05,6.951188697712496e-05
1139,6.87189822201617e-05,6.915921403560787e-05
1140,6.88633372192271e-05,7.239697879413143e-05
1141,6.847376062069088e-05,6.832404324086383e-05
1142,6.944785855012015e-05,6.884700997034088e-05
1143,6.88103391439654e-05,6.835192471044138e-05
1144,6.841122376499698e-05,6.839186971774325e-05
1145,6.81555611663498e-05,7.601144898217171e-05
1146,6.874234532006085e-05,8.351304131792858e-05
1147,6.874754035379738e-05,7.064329111017287e-05
1148,6.90212837071158e-05,7.001660560490564e-05
1149,6.848067278042436e-05,7.109075522748753e-05
1150,6.922447209944949e-05,6.880666478537023e-05
1151,6.856217805761844e-05,6.908531941007823e-05
1152,6.859127461211756e-05,6.903322355356067e-05
1153,6.812832725699991e-05,6.884501635795459e-05
1154,6.89060689182952e-05,6.853548984508961e-05
1155,6.937336729606614e-05,7.060111238388345e-05
1156,6.871941877761856e-05,7.169306627474725e-05
1157,6.864942406537011e-05,6.851584475953132e-05
1158,6.875264807604253e-05,6.833822408225387e-05
1159,6.884184404043481e-05,6.869560456834733e-05
1160,6.854457024019212e-05,7.194134377641603e-05
1161,6.843821029178798e-05,7.466465467587113e-05
1162,6.865912291686982e-05,6.871480582049116e-05
1163,6.913394463481382e-05,6.840438436483964e-05
1164,6.865437171654776e-05,6.867522461107001e-05
1165,6.87605279381387e-05,6.84222686686553e-05
1166,6.835650856373832e-05,8.199785224860534e-05
1167,6.920238956809044e-05,6.846839096397161e-05
1168,6.903042958583683e-05,7.165101851569489e-05
1169,6.891536031616852e-05,6.848271004855633e-05
1170,6.87367282807827e-05,6.839004345238209e-05
1171,6.823864532634616e-05,7.627749437233433e-05
1172,6.922297325218096e-05,6.866976036690176e-05
1173,6.810048216721043e-05,6.893619865877554e-05
1174,6.841224239906296e-05,7.149569864850491e-05
1175,6.902758468640968e-05,7.163146074162796e-05
1176,6.866551120765507e-05,7.53939020796679e-05
1177,6.895301339682192e-05,6.891720840940252e-05
1178,6.84754631947726e-05,6.862726149847731e-05
1179,6.849994679214433e-05,6.855265382910147e-05
1180,6.870468496344984e-05,7.026339881122112e-05
1181,6.88300933688879e-05,7.117689528968185e-05
1182,6.881293666083366e-05,6.875389954075217e-05
1183,6.832439248682931e-05,6.902296445332468e-05
1184,6.844691233709455e-05,7.00472664902918e-05
1185,6.860749272163957e-05,6.9154761149548e-05
1186,6.871028017485514e-05,6.871474033687264e-05
1187,6.893213139846921e-05,7.511379953939468e-05
1188,6.86956918798387e-05,6.94484988343902e-05
1189,6.832247890997678e-05,6.888266216265038e-05
1190,6.87704814481549e-05,6.828460027463734e-05
1191,6.913400284247473e-05,7.106509292498231e-05
1192,6.86636776663363e-05,6.853849481558427e-05
1193,6.842506263637915e-05,7.155860657803714e-05
1194,6.865371688036248e-05,6.92438188707456e-05
1195,6.832870712969452e-05,6.844211020506918e-05
1196,6.855883839307353e-05,6.89578300807625e-05
1197,6.926940113771707e-05,7.06124774296768e-05
1198,6.853624654468149e-05,6.847405165899545e-05
1199,6.872936501167715e-05,6.85206541675143e-05
1200,6.809120532125235e-05,7.005443330854177e-05
1201,6.875152030261233e-05,6.86118655721657e-05
1202,6.892739475006238e-05,6.830634083598852e-05
1203,6.843445589765906e-05,6.824023876106367e-05
1204,6.888149073347449e-05,7.886435196269304e-05
1205,6.865453906357288e-05,7.212452328531072e-05
1206,6.877775740576908e-05,8.59764768392779e-05
1207,6.81558158248663e-05,6.911981472512707e-05
1208,6.852402293588966e-05,7.163285044953227e-05
1209,6.898877472849563e-05,6.823037256253883e-05
1210,6.875693361507729e-05,7.116072083590552e-05
1211,6.811663479311392e-05,6.955105345696211e-05
1212,6.837974797235802e-05,6.902107270434499e-05
1213,6.906012276886031e-05,6.893830141052604e-05
1214,6.869791832286865e-05,7.433201972162351e-05
1215,6.84621263644658e-05,7.158442167565227e-05
1216,6.891243538120762e-05,6.869246863061562e-05
1217,6.831257633166388e-05,6.878151907585561e-05
1218,6.848516204627231e-05,6.874164682812989e-05
1219,6.854345701867715e-05,6.837373075541109e-05
1220,6.828174082329497e-05,7.089191785780713e-05
1221,6.829197081970051e-05,6.999311153776944e-05
1222,6.901441520312801e-05,6.858842971269041e-05
1223,6.886880146339536e-05,6.870523793622851e-05
1224,6.870671495562419e-05,6.875671533634886e-05
1225,6.922586908331141e-05,7.494836609112099e-05
1226,6.856253457954153e-05,7.985793490661308e-05
1227,6.830474740127102e-05,6.85052655171603e-05
1228,6.836982356617227e-05,7.0551635872107e-05
1229,6.835305248387158e-05,7.841610931791365e-05
1230,6.901560846017674e-05,7.039288902888075e-05
1231,6.824971933383495e-05,7.280831050593406e-05
1232,6.836975808255374e-05,6.848337943665683e-05
1233,6.863959424663335e-05,7.360039307968691e-05
1234,6.88553845975548e-05,7.128037395887077e-05
1235,6.865125760668889e-05,6.861644214950502e-05
1236,6.86187922838144e-05,6.852405203972012e-05
1237,6.822057912359014e-05,7.88099569035694e-05
1238,6.880992441438138e-05,6.831126665929332e-05
1239,6.84527403791435e-05,6.915284029673785e-05
1240,6.846872565802187e-05,6.835185922682285e-05
1241,6.870969809824601e-05,6.93408801453188e-05
1242,6.841135473223403e-05,6.952087278477848e-05
1243,6.855496758362278e-05,6.865098112029955e-05
1244,6.8377070419956e-05,6.838895933469757e-05
1245,6.82373865856789e-05,6.919111183378845e-05
1246,6.846364703960717e-05,7.270611968124285e-05
1247,6.816522363806143e-05,7.088348502293229e-05
1248,6.884738832013682e-05,8.369133138330653e-05
1249,6.840807327535003e-05,6.953390402486548e-05
1250,6.862201553303748e-05,6.844465679023415e-05
1251,6.868212949484587e-05,6.882866728119552e-05
1252,6.852772639831528e-05,6.893277895869687e-05
1253,6.898379797348753e-05,6.827500328654423e-05
1254,6.79491349728778e-05,6.91237291903235e-05
1255,6.860297435196117e-05,6.847563781775534e-05
1256,6.855228275526315e-05,6.860700523247942e-05
1257,6.82846803101711e-05,6.883057358209044e-05
1258,6.884879985591397e-05,6.972133996896446e-05
1259,6.82187601341866e-05,6.860712892375886e-05
1260,6.882918387418613e-05,7.002399070188403e-05
1261,6.832493818365037e-05,6.910913361934945e-05
1262,6.826878961874172e-05,7.25220306776464e-05
1263,6.837233377154917e-05,6.919843144714832e-05
1264,6.882431625854224e-05,7.740807632217184e-05
1265,6.860255962237716e-05,7.204342546174303e-05
1266,6.825448508607224e-05,6.910906813573092e-05
1267,6.890275835758075e-05,7.321134762605652e-05
1268,6.816286622779444e-05,6.877548730699345e-05
1269,6.884918548166752e-05,6.885673064971343e-05
1270,6.838617264293134e-05,8.209457155317068e-05
1271,6.803861469961703e-05,6.871232471894473e-05
1272,6.876343832118437e-05,6.841449066996574e-05
1273,6.800297705922276e-05,6.833578663645312e-05
1274,6.863949238322675e-05,6.873602251289412e-05
1275,6.848976772744209e-05,7.055320020299405e-05
1276,6.878614658489823e-05,7.29752573533915e-05
1277,6.867876800242811e-05,6.995862349867821e-05
1278,6.851198122603819e-05,6.859577842988074e-05
1279,6.807754834881052e-05,7.392586121568456e-05
1280,6.851139914942905e-05,7.053359877318144e-05
1281,6.875916005810723e-05,7.00976379448548e-05
1282,6.821443821536377e-05,6.859128916403279e-05
1283,6.854315870441496e-05,7.207194721559063e-05
1284,6.870672223158181e-05,6.877662963233888e-05
1285,6.83231555740349e-05,7.309373904718086e-05
1286,6.817885878263041e-05,6.859767017886043e-05
1287,6.814212974859402e-05,7.446134986821562e-05
1288,6.862737791379914e-05,7.536495104432106e-05
1289,6.854565435787663e-05,6.842592119937763e-05
1290,6.83749676682055e-05,7.438522152369842e-05
1291,6.902909080963582e-05,6.863287126179785e-05
1292,6.848497287137434e-05,6.968479283386841e-05
1293,6.8307614128571e-05,6.943504558876157e-05
1294,6.865378236398101e-05,6.854549428680912e-05
1295,6.856259278720245e-05,6.928215589141473e-05
1296,6.825383024988696e-05,7.186132279457524e-05
1297,6.810388731537387e-05,7.122762326616794e-05
1298,6.865490286145359e-05,7.196791557362303e-05
1299,6.8481414928101e-05,6.933668191777542e-05
1300,6.838046101620421e-05,6.941235187696293e-05
1301,6.901708547957242e-05,6.8339315475896e-05
1302,6.826222670497373e-05,6.990408292040229e-05
1303,6.875744293211028e-05,7.164756243582815e-05
1304,6.839090929133818e-05,6.826692697359249e-05
1305,6.835409294581041e-05,6.882450543344021e-05
1306,6.864508031867445e-05,6.926256901351735e-05
1307,6.803095311624929e-05,6.910285446792841e-05
1308,6.822212162660435e-05,6.900849257363006e-05
1309,6.823977309977636e-05,7.013335562078282e-05
1310,6.874662358313799e-05,6.9325695221778e-05
1311,6.792991916881874e-05,7.020196062512696e-05
1312,6.90868473611772e-05,6.936023419257253e-05
1313,6.849116471130401e-05,6.92586982040666e-05
1314,6.814105290686712e-05,6.831409700680524e-05
1315,6.81896781316027e-05,6.858199776615947e-05
1316,6.820804992457852e-05,6.842578295618296e-05
1317,6.850445060990751e-05,6.848431803518906e-05
1318,6.857948756078258e-05,6.865931209176779e-05
1319,6.80988741805777e-05,6.872117228340358e-05
1320,6.825887248851359e-05,7.539505168097094e-05
1321,6.854047387605533e-05,6.901906454004347e-05
1322,6.85677005094476e-05,7.069893035804853e-05
1323,6.824040610808879e-05,7.030225242488086e-05
1324,6.869867502246052e-05,6.835159001639113e-05
1325,6.797286187065765e-05,7.091156294336542e-05
1326,6.847543409094214e-05,7.095200271578506e-05
1327,6.880681758048013e-05,6.934526027180254e-05
1328,6.828113691881299e-05,6.927682989044115e-05
1329,6.848981865914539e-05,7.140594971133396e-05
1330,6.806520104873925e-05,6.836981629021466e-05
1331,6.875584222143516e-05,7.233013457152992e-05
1332,6.812572246417403e-05,6.998181925155222e-05
1333,6.814718653913587e-05,7.142678805394098e-05
1334,6.84901824570261e-05,7.049408304737881e-05
1335,6.819818372605368e-05,6.839554407633841e-05
1336,6.823236617492512e-05,6.820351700298488e-05
1337,6.80825105519034e-05,6.93891997798346e-05
1338,6.837557884864509e-05,7.214074139483273e-05
1339,6.835972453700379e-05,7.923952944111079e-05
1340,6.878000567667186e-05,6.824509182479233e-05
1341,6.835924432380125e-05,6.833011866547167e-05
1342,6.845852476544678e-05,6.879834836581722e-05
1343,6.85284539940767e-05,6.826650496805087e-05
1344,6.784723518649116e-05,6.867412594147027e-05
1345,6.824370211688802e-05,7.135031773941591e-05
1346,6.871201185276732e-05,9.325053542852402e-05
1347,6.829538324382156e-05,7.532518793595955e-05
1348,6.839614798082039e-05,7.128557626856491e-05
1349,6.809725891798735e-05,7.122087845345959e-05
1350,6.865826435387135e-05,6.922248576302081e-05
1351,6.846722681075335e-05,6.920050509506837e-05
1352,6.850590580143034e-05,6.850115460110828e-05
1353,6.867702904855832e-05,6.864209717605263e-05
1354,6.82181998854503e-05,8.049983443925157e-05
1355,6.894362741149962e-05,6.81907549733296e-05
1356,6.792754720663652e-05,8.348638948518783e-05
1357,6.864334864076227e-05,6.895626574987546e-05
1358,6.823847797932103e-05,6.884951289976016e-05
1359,6.833304360043257e-05,7.004724466241896e-05
1360,6.785958248656243e-05,7.229953916976228e-05
1361,6.82515965308994e-05,6.914050754858181e-05
1362,6.835509702796116e-05,7.160808308981359e-05
1363,6.843932351330295e-05,7.296091644093394e-05
1364,6.809672777308151e-05,6.906515773152933e-05
1365,6.827182369306684e-05,6.91381937940605e-05
1366,6.879663123982027e-05,6.828789628343657e-05
1367,6.806941382819787e-05,6.83995385770686e-05
1368,6.816009408794343e-05,6.88140353304334e-05
1369,6.81012388668023e-05,6.823762669228017e-05
1370,6.801148992963135e-05,6.888740608701482e-05
1371,6.811132334405556e-05,6.850367208244279e-05
1372,6.841933645773679e-05,6.968874367885292e-05
1373,6.815055530751124e-05,6.950225360924378e-05
1374,6.835741805844009e-05,6.867298361612484e-05
1375,6.814092921558768e-05,6.849622150184587e-05
1376,6.852785008959472e-05,7.005564839346334e-05
1377,6.808502075728029e-05,7.126970740500838e-05
1378,6.834808300482109e-05,7.155825005611405e-05
1379,6.833744555478916e-05,7.299756543943658e-05
1380,6.808565376559272e-05,7.032788562355563e-05
1381,6.811920320615172e-05,7.737791747786105e-05
1382,6.829723133705556e-05,6.977676093811169e-05
1383,6.802438292652369e-05,6.879051943542436e-05
1384,6.789302278775722e-05,6.853908416815102e-05
1385,6.849804049124941e-05,6.849620694993064e-05
1386,6.826798198744655e-05,6.844043673481792e-05
1387,6.80023804306984e-05,6.874603423057124e-05
1388,6.857392872916535e-05,6.942386244190857e-05
1389,6.766628212062642e-05,6.856105756014585e-05
1390,6.844479503342882e-05,7.03241239534691e-05
1391,6.775188376195729e-05,6.890013173688203e-05
1392,6.850662612123415e-05,6.914986443007365e-05
1393,6.846817268524319e-05,6.819937698310241e-05
1394,6.822110299253836e-05,7.097843626979738e-05
1395,6.8014589487575e-05,6.888875213917345e-05
1396,6.797110836487263e-05,6.863472663098946e-05
1397,6.849914643680677e-05,7.046820974210277e-05
1398,6.80014563840814e-05,6.972306437091902e-05
1399,6.84213446220383e-05,6.858010601717979e-05
1400,6.82519021211192e-05,7.007598469499499e-05
1401,6.845448660897091e-05,6.889271026011556e-05
1402,6.834886153228581e-05,6.885070615680888e-05
1403,6.852534716017544e-05,6.93635520292446e-05
1404,6.83880498399958e-05,7.1647074946668e-05
1405,6.788410246372223e-05,6.923369801370427e-05
1406,6.902591849211603e-05,6.815493543399498e-05
1407,6.836626562289894e-05,6.919205043232068e-05
1408,6.804385338909924e-05,6.833029328845441e-05
1409,6.844167364761233e-05,7.103705866029486e-05
1410,6.818158726673573e-05,7.26541256881319e-05
1411,6.809332990087569e-05,7.154539343900979e-05
1412,6.828059849794954e-05,7.327400817302987e-05
1413,6.791926716687158e-05,6.888136704219505e-05
1414,6.813849176978692e-05,6.883698370074853e-05
1415,6.827892502769828e-05,6.839033449068666e-05
1416,6.806978490203619e-05,7.136926433304325e-05
1417,6.804487202316523e-05,6.821643182775006e-05
1418,6.834081432316452e-05,7.232543430291116e-05
1419,6.811858474975452e-05,6.876173574710265e-05
1420,6.825553282396868e-05,6.87493447912857e-05
1421,6.803472206229344e-05,7.185687718447298e-05
1422,6.85210688970983e-05,6.853098602732643e-05
1423,6.825805030530319e-05,6.90169763402082e-05
1424,6.802725692978129e-05,6.930912786629051e-05
1425,6.764209683751687e-05,6.948575901333243e-05
1426,6.848132761660963e-05,6.879929424030706e-05
1427,6.825265154475346e-05,6.922895408933982e-05
1428,6.800561095587909e-05,6.95560229360126e-05
1429,6.821026909165084e-05,7.046117389108986e-05
1430,6.819878763053566e-05,7.20156604074873e-05
1431,6.828803452663124e-05,6.924132321728393e-05
1432,6.804004806326702e-05,7.126231503207237e-05
1433,6.872996891615912e-05,7.670572813367471e-05
1434,6.847402983112261e-05,7.404404459521174e-05
1435,6.822615978308022e-05,6.902747554704547e-05
1436,6.810115155531093e-05,7.130694575607777e-05
1437,6.809873593738303e-05,7.180906686699018e-05
1438,6.846422184025869e-05,6.875109829707071e-05
1439,6.858917186036706e-05,6.822577415732667e-05
1440,6.834686791989952e-05,6.822388240834698e-05
1441,6.82156824041158e-05,6.931289681233466e-05
1442,6.828289042459801e-05,6.830046186223626e-05
1443,6.804249278502539e-05,7.012066635070369e-05
1444,6.817590474383906e-05,6.990227120695636e-05
1445,6.810235208831728e-05,6.815812230342999e-05
1446,6.821980787208304e-05,7.430429104715586e-05
1447,6.819350528530777e-05,7.955936598591506e-05
1448,6.797166133765131e-05,6.832267536083236e-05
1449,6.797746027586982e-05,6.896771083120257e-05
1450,6.810586637584493e-05,9.107240475714207e-05
1451,6.898218271089718e-05,6.943441258044913e-05
1452,6.827415199950337e-05,7.021675264695659e-05
1453,6.80473749525845e-05,6.910571391927078e-05
1454,6.798598042223603e-05,7.585353159811348e-05
1455,6.82072713971138e-05,6.819119153078645e-05
1456,6.861847214167938e-05,6.956339348107576e-05
1457,6.827558536315337e-05,6.871131336083636e-05
1458,6.853894592495635e-05,7.208519673440605e-05
1459,6.82282043271698e-05,6.84503247612156e-05
1460,6.784849392715842e-05,6.965576176298782e-05
1461,6.797802052460611e-05,6.854244566056877e-05
1462,6.81647943565622e-05,7.004201324889436e-05
1463,6.82291793054901e-05,6.83243852108717e-05
1464,6.790208135498688e-05,7.238399120979011e-05
1465,6.84598198859021e-05,6.812224455643445e-05
1466,6.84350379742682e-05,7.098921196302399e-05
1467,6.809975457144901e-05,6.822535215178505e-05
1468,6.817858229624107e-05,7.178562373155728e-05
1469,6.790276529500261e-05,7.537643978139386e-05
1470,6.85728300595656e-05,7.045506936265156e-05
1471,6.808910984545946e-05,6.845015741419047e-05
1472,6.825280433986336e-05,6.850861973362043e-05
1473,6.819704867666587e-05,6.96386705385521e-05
1474,6.826690514571965e-05,7.139372610254213e-05
1475,6.818715337431058e-05,7.811694376869127e-05
1476,6.888050120323896e-05,6.931152165634558e-05
1477,6.82672398397699e-05,7.004206418059766e-05
1478,6.791824853280559e-05,8.545283344574273e-05
1479,6.846839823992923e-05,7.162648398661986e-05
1480,6.77878997521475e-05,6.992794806137681e-05
1481,6.834192754467949e-05,7.065069075906649e-05
1482,6.807001773267984e-05,7.410375110339373e-05
1483,6.818560359533876e-05,6.825822492828593e-05
1484,6.80805096635595e-05,7.019176700850949e-05
1485,6.841476715635508e-05,6.832309009041637e-05
1486,6.803297583246604e-05,6.935033889021724e-05
1487,6.783223216189072e-05,7.028506661299616e-05
1488,6.807898898841813e-05,6.8381690653041e-05
1489,6.826424942119047e-05,7.213803473860025e-05
1490,6.807588943047449e-05,6.859749555587769e-05
1491,6.833185761934146e-05,6.869238859508187e-05
1492,6.779229443054646e-05,6.835586100351065e-05
1493,6.791763007640839e-05,6.928156653884798e-05
1494,6.814343214500695e-05,6.868184573249891e-05
1495,6.842162110842764e-05,6.83087928337045e-05
1496,6.82546742609702e-05,6.825007585575804e-05
1497,6.829464837210253e-05,6.933702388778329e-05
1498,6.848383782198653e-05,6.95651033311151e-05
1499,6.905376358190551e-05,6.833684892626479e-05
1500,6.808037869632244e-05,6.983712228247896e-05
1501,6.807148747611791e-05,6.824621959822252e-05
1502,6.836653483333066e-05,6.856337131466717e-05
1503,6.830584607087076e-05,7.548020948888734e-05
1504,6.812518404331058e-05,7.093622116371989e-05
1505,6.800641858717427e-05,7.117828499758616e-05
1506,6.795863009756431e-05,6.953400588827208e-05
1507,6.792382919229567e-05,7.170480239437893e-05
1508,6.821504939580336e-05,7.364831253653392e-05
1509,6.808115722378716e-05,6.8749810452573e-05
1510,6.888333155075088e-05,6.881784065626562e-05
1511,6.80660450598225e-05,6.828066398156807e-05
1512,6.784286961192265e-05,7.263937732204795e-05
1513,6.84512997395359e-05,7.5301926699467e-05
1514,6.82300451444462e-05,7.058461778797209e-05
1515,6.830332858953625e-05,6.832254439359531e-05
1516,6.757045775884762e-05,6.86262283124961e-05
1517,6.832699000369757e-05,6.873103848192841e-05
1518,6.80859011481516e-05,7.150816963985562e-05
1519,6.812699575675651e-05,7.157571235438809e-05
1520,6.790702900616452e-05,6.991795089561492e-05
1521,6.850144563941285e-05,6.893978570587933e-05
1522,6.853388185845688e-05,6.903502071509138e-05
1523,6.825891614425927e-05,6.815021333750337e-05
1524,6.80764569551684e-05,6.8505214585457e-05
1525,6.77440402796492e-05,6.90960296196863e-05
1526,6.800192932132632e-05,6.95697744959034e-05
1527,6.785685400245711e-05,7.088013808242977e-05
1528,6.85118866385892e-05,7.665905286557972e-05
1529,6.800118717364967e-05,7.390884275082499e-05
1530,6.811258208472282e-05,6.826912431279197e-05
1531,6.795033550588414e-05,6.826660683145747e-05
1532,6.798120011808351e-05,7.06188875483349e-05
1533,6.831790960859507e-05,6.815438973717391e-05
1534,6.798785034334287e-05,6.99851952958852e-05
1535,6.840083369752392e-05,6.892462261021137e-05
1536,6.811565981479362e-05,7.0868045440875e-05
1537,6.798342656111345e-05,8.256502042058855e-05
1538,6.811427738284692e-05,6.818766269134358e-05
1539,6.806663441238925e-05,6.816690438427031e-05
1540,6.812244100729004e-05,7.128134893719107e-05
1541,6.804333679610863e-05,6.852822116343305e-05
1542,6.784831930417567e-05,7.12696710252203e-05
1543,6.819561531301588e-05,6.857643165858462e-05
1544,6.777677481295541e-05,7.220511179184541e-05
1545,6.795264926040545e-05,6.847404438303784e-05
1546,6.787520396756008e-05,7.330267544602975e-05
1547,6.844125891802832e-05,6.874584505567327e-05
1548,6.852832302683964e-05,6.827893957961351e-05
1549,6.794327782699838e-05,6.833841325715184e-05
1550,6.791936903027818e-05,6.924167973920703e-05
1551,6.840730929980054e-05,7.310642104130238e-05
1552,6.79390286677517e-05,6.90220040269196e-05
1553,6.813953950768337e-05,6.876365659991279e-05
1554,6.786702579120174e-05,7.040373748168349e-05
